"oid","itm_id","itm_volume","itm_weight","itm_agingspeed","itm_objectafterrot","itm_script","itm_rotsininventory","itm_brightness","itm_worth","itm_buystack","itm_maxstack","itm_name_german","itm_name_english","itm_description_german","itm_description_english","itm_rareness","itm_name","itm_level"
"47205809","3791","5000","30000","255","3791","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"47206231","3793","5000","30000","255","3793","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"47218886","3796","5000","30000","255","3796","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"47205807","3790","5000","30000","255","3790","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"39654717","3767","1","30000","255","3767","\N","f","2","0","1","1","Gruft","Crypt","","","1","\N","0"
"4281619","1422","1","150","4","1422","item.general.metal","f","0","19700","1","1","Dämonischer Hörnerhelm","demonic horned helmet","","","1","demonicHornedHelmet","80"
"4281616","1423","1","150","4","1423","item.general.metal","f","0","27600","1","1","meriniumbeschlagener Hörnerhelm","merinium plated horned helmet","","","1","meriniumPlatedHornedHelmet","90"
"4281615","1424","1","150","4","1424","item.general.metal","f","0","37500","1","1","Hörnerhelm des Drachen","dragon horned helmet","","","1","dragonHornedHelmet","100"
"4281591","1425","1","150","4","1425","item.general.metal","f","0","1200","1","1","verkupferter Kettenhelm","coppered chain helmet","","","1","copperedChainHelmet","20"
"4281593","1426","1","150","4","1426","item.general.metal","f","0","3300","1","1","versilberter Kettenhelm","silvered chain helmet","","","1","silveredChainHelmet","40"
"4281592","1427","1","150","4","1427","item.general.metal","f","0","8800","1","1","vergoldeter Kettenhelm","gilded chain helmet","","","1","gildedChainHelmet","60"
"4281590","1428","1","150","4","1428","item.general.metal","f","0","19700","1","1","Kettenhelm der Dunkelheit","chain helmet of darkness","","","1","chainHelmetOfDarkness","80"
"4281528","1429","1","150","4","1429","item.general.metal","f","0","1000","1","1","verstärkte Stahlkappe","reinforced steel cap","","","1","reinforcedSteelCap","10"
"4281527","1430","1","150","4","1430","item.general.metal","f","0","1900","1","1","verstärkter Stahlhut","reinforced steel hat","","","1","reinforcedSteelHat","30"
"4281526","1431","1","150","4","1431","item.general.metal","f","0","8800","1","1","verstärkter Topfhelm","reinforced pot helmet","","","1","reinforcedPotHelmet","60"
"4281570","1432","1","150","4","1432","item.general.metal","f","0","13500","1","1","albarischer Söldnerhelm","albarian mercenary's helmet","","","1","albarianMercenarysHelmet","70"
"4281573","1434","1","400","4","1434","item.general.cloth","f","0","3300","1","1","einfache Schurkenrüstung","simple rogue armour","","","1","simpleRogueArmour","20"
"4281534","1435","1","400","4","1435","item.general.cloth","f","0","14700","1","1","einfache Jagdrüstung","simple hunting armour","","","1","simpleHuntingArmour","50"
"4281535","1436","1","400","4","1436","item.general.cloth","f","0","23600","1","1","Jagdrüstung","hunting armour","","","1","huntingArmour","60"
"4281589","1437","1","400","4","1437","item.general.cloth","f","0","100000","1","1","Attentäterrüstung der Dunkelheit","assassin's armour of darkness","","","1","assassinsArmourOfDarkness","100"
"4281577","1438","1","400","4","1438","item.general.metal","f","0","14700","1","1","verkupferter Schuppenpanzer","coppered scale armour","","","1","copperedScaleArmour","50"
"4281579","1439","1","400","4","1439","item.general.metal","f","0","23600","1","1","versilberter Schuppenpanzer","silvered scale armour","","","1","silveredScaleArmour","60"
"4281578","1440","1","400","4","1440","item.general.metal","f","0","52400","1","1","vergoldeter Schuppenpanzer","gilded scale armour","","","1","gildedScaleArmour","80"
"4281519","1441","1","400","4","1441","item.general.metal","f","0","2600","1","1","verstärkter Plattenpanzer","reinforced plate armour","","","1","reinforcedPlateArmour","10"
"4281571","1442","1","400","4","1442","item.general.metal","f","0","6700","1","1","verstärkter Stahlharnisch","reinforced steel plate","","","1","reinforcedSteelPlate","35"
"4281601","1443","1","400","4","1443","item.general.metal","f","0","5100","1","1","verkupferter Plattenpanzer","coppered plate armour","","","1","copperedPlateArmour","30"
"4281603","1444","1","400","4","1444","item.general.metal","f","0","8700","1","1","versilberter Plattenpanzer","silvered plate armour","","","1","silveredPlateArmour","40"
"4281602","1445","1","400","4","1445","item.general.metal","f","0","14700","1","1","vergoldeter Plattenpanzer","gilded plate armour","","","1","gildedPlateArmour","50"
"4281572","1446","1","400","4","1446","item.general.metal","f","0","35900","1","1","albarische Ritterrüstung","albarian knight's armour","","","1","albarianKnightsArmour","70"
"4281586","1447","1","65","4","1447","item.general.cloth","f","0","400","1","1","graue Stoffhandschuhe","grey cloth gloves","","","1","greyClothGloves","0"
"4281585","1448","1","65","4","1448","item.general.cloth","f","0","1100","1","1","grüne Stoffhandschuhe","green cloth gloves","","","1","greenClothGloves","20"
"4281583","1449","1","65","4","1449","item.general.cloth","f","0","1100","1","1","schwarze Stoffhandschuhe","black cloth gloves","","","1","blackClothGloves","30"
"4281587","1450","1","65","4","1450","item.general.cloth","f","0","2900","1","1","rote Stoffhandschuhe","red cloth gloves","","","1","redClothGloves","50"
"4281588","1451","1","65","4","1451","item.general.cloth","f","0","6600","1","1","gelbe Stoffhandschuhe","yellow cloth gloves","","","1","yellowClothGloves","70"
"4281584","1452","1","65","4","1452","item.general.cloth","f","0","12500","1","1","blaue Stoffhandschuhe","blue cloth gloves","","","1","blueClothGloves","90"
"4281522","1453","1","130","4","1453","item.general.cloth","f","0","800","1","1","einfache Lederhandschuhe","simple leather gloves","","","1","simpleLeatherGloves","0"
"4281523","1454","1","130","4","1454","item.general.cloth","f","0","1700","1","1","verstärkte Lederhandschuhe","reinforced leather gloves","","","1","reinforcedLeatherGloves","30"
"4281604","1455","1","130","4","1455","item.general.cloth","f","0","4800","1","1","kupferbeschlagene Lederhandschuhe","copper studded leather gloves","","","1","copperStuddedLeatherGloves","50"
"4281606","1456","1","130","4","1456","item.general.cloth","f","0","7700","1","1","silberbeschlagene Lederhandschuhe","silver studded leather gloves","","","1","silverStuddedLeatherGloves","60"
"4281605","1457","1","130","4","1457","item.general.cloth","f","0","11700","1","1","goldbeschlagene Lederhandschuhe","gold studded leather gloves","","","1","goldStuddedLeatherGloves","70"
"39621199","3758","5000","30000","255","3758","item.doors","f","0","0","1","1","Tür","Door","","","1","\N","0"
"39654718","3768","1","30000","255","3768","\N","f","0","0","1","1","Gruft","Crypt","","","1","\N","0"
"39670906","3781","1","30000","255","3781","item.id_2937_skeleton","f","0","0","1","1","Skelett","Skeleton","","","1","\N","0"
"40695814","3747","1","30000","255","3747","\N","f","0","0","1","1","Schneiderpuppe","Tailoring Doll","","","1","\N","0"
"40704872","3732","1","30000","255","3732","\N","f","0","0","1","1","Kunstvoller Raumteiler","Fancy Room Divider","","","1","\N","0"
"47206232","3794","5000","30000","255","3794","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"47218888","3797","5000","30000","255","3797","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"49538310","3798","5000","30000","255","3798","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"49538321","3807","5000","30000","255","3807","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"149089","1","1","100","4","1","item.general.metal","f","0","5100","1","1","Serinjahschwert","serinjah sword","","","1","serinjahSword","30"
"49538318","3804","5000","30000","255","3804","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"50894817","3810","1","30000","255","3810","\N","f","0","0","1","5000","Marmortisch","Marble Table","","","1","\N","0"
"50896819","3811","1","30000","255","3811","\N","f","0","0","1","5000","Marmortisch","Marble Table","","","1","\N","0"
"41421285","3738","1","30000","255","3738","\N","f","0","0","1","1","Kunstvoller Raumteiler","Fancy Room Divider","","","1","\N","0"
"50926247","3743","1","30000","255","3743","item.harvest","f","0","0","1","5000","Beerenstrauch","Berry Bush","","","1","\N","0"
"58442815","3812","5000","30000","255","3812","\N","f","0","0","1","1","Blauer Tisch","blue table","","","1","blueTableEast","0"
"58442816","3813","5000","30000","255","3813","\N","f","0","0","1","1","Blauer Tisch","blue table","","","1","blueTableNorth","0"
"58442817","3814","5000","30000","255","3814","\N","f","0","0","1","1","Blauer Tisch","blue table","","","1","blueTableOne","0"
"58442818","3815","5000","30000","255","3815","\N","f","0","0","1","1","Blauer Tisch","blue table","","","1","blueTableTwo","0"
"58442819","3816","5000","30000","255","3816","\N","f","0","0","1","1","Blauer Tisch","blue table","","","1","blueTableThreeEast","0"
"58442820","3817","5000","30000","255","3817","\N","f","0","0","1","1","Blauer Tisch","blue table","","","1","blueTableThreeNorth","0"
"58442821","3818","5000","30000","255","3818","\N","f","0","0","1","1","Steintisch","stone table","","","1","stoneTableEast","0"
"58442822","3819","5000","30000","255","3819","\N","f","0","0","1","1","Steintisch","stone table","","","1","stoneTableNorth","0"
"58442823","3820","5000","30000","255","3820","\N","f","0","0","1","1","Steintisch","stone table","","","1","stoneTableOne","0"
"58442824","3821","5000","30000","255","3821","\N","f","0","0","1","1","Steintisch","stone table","","","1","stoneTableTwo","0"
"58442825","3822","5000","30000","255","3822","\N","f","0","0","1","1","Steintisch","stone table","","","1","stoneTableThreeEast","0"
"58442826","3823","5000","30000","255","3823","\N","f","0","0","1","1","Steintisch","stone table","","","1","stoneTableThreeNorth","0"
"58442827","3824","5000","30000","255","3824","\N","f","0","0","1","1","Brauner Tisch","tan table","","","1","tanTableEast","0"
"58442828","3825","5000","30000","255","3825","\N","f","0","0","1","1","Brauner Tisch","tan table","","","1","tanTableNorth","0"
"58442829","3826","5000","30000","255","3826","\N","f","0","0","1","1","Brauner Tisch","tan table","","","1","tanTableOne","0"
"58442830","3827","5000","30000","255","3827","\N","f","0","0","1","1","Brauner Tisch","tan table","","","1","tanTableTwo","0"
"58442831","3828","5000","30000","255","3828","\N","f","0","0","1","1","Brauner Tisch","tan table","","","1","tanTableThreeEast","0"
"58442832","3829","5000","30000","255","3829","\N","f","0","0","1","1","Brauner Tisch","tan table","","","1","tanTableThreeNorth","0"
"149420","929","1","30000","2","928","item.id_929_snowpatch","f","0","0","1","1","Schnee","snow patch","","","1","\N","0"
"70796401","3868","1","75","4","3868","item.general.cloth","f","0","20000","1","1","gelber Zauberhut","yellow wizard hat","","","1","yellowWizardHat","85"
"70796396","1263","1","25","4","1263","\N","f","0","0","1","1","Löschen","Delete","","","1","\N","0"
"86683347","3836","1","30000","255","3836","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683349","3838","1","30000","255","3838","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683352","3841","1","30000","255","3841","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683353","3842","1","30000","255","3842","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"72446867","3866","1","30000","4","3867","item.harvest","f","0","0","1","1","abgeernteter Bananenbaum","Empty Banana Tree","","","1","\N","0"
"71906310","3869","1","30000","255","3869","item.id_3869_bloomery","f","0","0","1","1","Rennofen","Bloomery","","","1","bloomeryOne","0"
"71906312","3870","1","30000","255","3870","item.id_3869_bloomery","f","0","0","1","1","Rennofen","Bloomery","","","1","bloomeryTwo","0"
"86683341","3832","1","30000","255","3832","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683343","3834","1","30000","255","3834","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683372","3858","1","30000","255","3858","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683373","3859","1","30000","255","3859","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683374","3860","1","30000","255","3860","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683375","3861","1","30000","255","3861","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683376","3862","1","30000","255","3862","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683377","3863","1","30000","255","3863","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683379","3865","1","30000","255","3865","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86928252","3887","1","30000","255","3887","\N","f","0","0","1","1","Runewick Kommando Posten","Runewick Command Post","","","1","\N","0"
"86928253","3888","1","30000","255","3888","\N","f","0","0","1","1","Geächtete Kommando Posten","Outlaw Command Post","","","1","\N","0"
"89989026","3871","1","30000","255","3871","\N","f","0","0","1","1","Dreschplatz","Threshing Floor","","","1","\N","0"
"86683366","3853","1","30000","255","3853","item.doors","f","0","0","1","1","Tür","Door","","","1","\N","0"
"86683358","3847","1","30000","255","3847","item.doors","f","0","0","1","1","offene Tür","open door","","","1","\N","0"
"86683359","3848","1","30000","255","3848","item.doors","f","0","0","1","1","offene Tür","Open door","","","1","\N","0"
"86928152","3880","1","30000","255","3880","\N","f","0","0","1","1","Kommando Posten","Command Post","","","1","\N","0"
"86928240","3881","1","30000","255","3881","\N","f","0","0","1","1","Kommando Posten","Command Post","","","1","\N","0"
"86928243","3882","1","30000","255","3882","\N","f","0","0","1","1","Cadomyr Kommando Posten","Cadomyr Command Post","","","1","\N","0"
"86928251","3886","1","30000","255","3886","\N","f","0","0","1","1","Runewick Kommando Posten","Runewick Command Post","","","1","\N","0"
"89989034","3877","1","30000","255","3877","\N","f","0","0","1","1","Dreschplatz","Threshing Floor","","","1","\N","0"
"89989035","3878","1","30000","255","3878","\N","f","0","0","1","1","Dreschplatz","Threshing Floor","","","1","\N","0"
"90198067","3890","1","30000","4","291","\N","f","0","0","1","1000","Kohl","cabbage","","","1","\N","0"
"148342","1231","1","30000","255","1231","item.id_1226_dyeingbarrel","f","0","0","1","1","Färbefass","dyeing barrel","","","1","brownDyeingBarrel","0"
"55178640","3830","1","30000","255","3830","item.id_3830_stoneworkingtable","f","0","0","1","1","Steinmetztisch","stone working table","","","1","stoneWorkingTableOne","0"
"39622759","3759","1","30000","255","3759","item.doors","f","0","0","1","1","Offene Tür","Open Door","","","1","\N","0"
"39654719","3769","1","30000","255","3769","\N","f","0","0","1","1","Gruft","Crypt","","","1","\N","0"
"39670907","3782","1","30000","255","3782","item.id_2937_skeleton","f","0","0","1","1","Skelett","Skeleton","","","1","\N","0"
"40695815","3748","1","30000","255","3748","\N","f","0","0","1","1","Schneiderpuppe","Tailoring Doll","","","1","\N","0"
"41421286","3739","1","30000","255","3739","\N","f","0","0","1","1","Kunstvoller Raumteiler","Fancy Room Divider","","","1","\N","0"
"49538311","3799","5000","30000","255","3799","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"49538322","3808","5000","30000","255","3808","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"49538326","3809","5000","30000","255","3809","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"49538319","3805","5000","30000","255","3805","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"4281542","1458","1","130","4","1458","item.general.cloth","f","0","23900","1","1","verstärkte Serinjah-Lederhandschuhe","reinforced serinjah leather gloves","","","1","reinforcedSerinjahLeatherGloves","90"
"4281607","1459","1","130","4","1459","item.general.cloth","f","0","32500","1","1","Handschuhe des Waldläufers","ranger's gloves","","","1","rangersGloves","100"
"4281543","1460","1","130","4","1460","item.general.metal","f","0","800","1","1","einfache Kettenhandschuhe","simple chain gloves","","","1","simpleChainGloves","0"
"4281544","1461","1","130","4","1461","item.general.metal","f","0","800","1","1","Kettenhandschuhe","chain gloves","","","1","chainGloves","10"
"4281545","1462","1","130","4","1462","item.general.metal","f","0","1100","1","1","verstärkte Kettenhandschuhe","reinforced chain gloves","","","1","reinforcedChainGloves","20"
"50926246","3742","1","30000","4","3743","item.harvest","f","0","0","1","5000","Abgeernteter Beerenstrauch","Empty Berry Bush","","","1","\N","0"
"72446868","3867","1","30000","255","3867","item.harvest","f","0","0","1","1","Bananenbaum","Banana Tree","","","1","\N","0"
"86683342","3833","1","30000","255","3833","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683344","3835","1","30000","255","3835","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683348","3837","1","30000","255","3837","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683350","3839","1","30000","255","3839","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683354","3843","1","30000","255","3843","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683367","3854","1","30000","255","3854","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683378","3864","1","30000","255","3864","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"4281610","1463","1","130","4","1463","item.general.metal","f","0","1700","1","1","verkupferte Kettenhandschuhe","coppered chain gloves","","","1","copperedChainGloves","30"
"86683360","3849","1","30000","255","3849","item.doors","f","0","0","1","1","offene Tür","Open door","","","1","\N","0"
"86928244","3883","1","30000","255","3883","\N","f","0","0","1","1","Cadomyr Kommando Posten","Cadomyr Command Post","","","1","\N","0"
"86928256","3889","1","30000","255","3889","\N","f","0","0","1","1","Geächtete Kommando Posten","Outlaw Command Post","","","1","\N","0"
"89989027","3872","1","30000","255","3872","\N","f","0","0","1","1","Dreschplatz","Threshing Floor","","","1","\N","0"
"89989036","3879","1","30000","255","3879","item.id_3879_threshingfloor","f","0","0","1","1","Dreschplatz","Threshing Floor","","","1","\N","0"
"55178641","3831","1","30000","255","3831","item.id_3830_stoneworkingtable","f","0","0","1","1","Steinmetztisch","stone working table","","","1","stoneWorkingTableTwo","0"
"4281612","1464","1","130","4","1464","item.general.metal","f","0","2800","1","1","versilberte Kettenhandschuhe","silvered chain gloves","","","1","silveredChainGloves","40"
"4281546","1466","1","130","4","1466","item.general.metal","f","0","11700","1","1","Kettenhandschuhe des Wächters","guard's chain gloves","","","1","guardsChainGloves","70"
"4281547","1467","1","130","4","1467","item.general.metal","f","0","17000","1","1","Kettenhandschuhe des Gladiators","gladiator's chain gloves","","","1","gladiatorsChainGloves","80"
"4281609","1468","1","130","4","1468","item.general.metal","f","0","23900","1","1","meriniumbeschlagene Kettenhandschuhe","merinium plated chain gloves","","","1","meriniumPlatedChainGloves","90"
"4281608","1469","1","130","4","1469","item.general.metal","f","0","32500","1","1","Kettenhandschuhe des Templers","templar's chain gloves","","","1","templarsChainGloves","100"
"4281529","1470","1","130","4","1470","item.general.metal","f","0","800","1","1","einfache Stahlhandschuhe","simple steel gloves","","","1","simpleSteelGloves","0"
"4281530","1471","1","130","4","1471","item.general.metal","f","0","1100","1","1","verstärkte Stahlhandschuhe","reinforced steel gloves","","","1","reinforcedSteelGloves","20"
"4281595","1472","1","130","4","1472","item.general.metal","f","0","1700","1","1","verkupferte Stahlhandschuhe","coppered steel gloves","","","1","copperedSteelGloves","30"
"4281597","1473","1","130","4","1473","item.general.metal","f","0","2800","1","1","versilberte Stahlhandschuhe","silvered steel gloves","","","1","silveredSteelGloves","40"
"4281596","1474","1","130","4","1474","item.general.metal","f","0","4800","1","1","vergoldete Stahlhandschuhe","gilded steel gloves","","","1","gildedSteelGloves","50"
"4281548","1475","1","130","4","1475","item.general.metal","f","0","7700","1","1","Knappenhandschuhe","squire's gloves","","","1","squiresGloves","60"
"4281594","1476","1","130","4","1476","item.general.metal","f","0","23900","1","1","meriniumbeschlagene Stahlhandschuhe","merinium plated steel gloves","","","1","meriniumPlatedSteelGloves","90"
"4281613","1477","1","130","4","1477","item.general.metal","f","0","32500","1","1","Handschuhe des Großmeisters","grand master's gloves","","","1","grandMastersGloves","100"
"4281538","1478","1","200","4","1478","item.general.cloth","f","0","1300","1","1","einfache kurze Lederbeinschienen","simple short leather leggings","","","1","simpleShortLeatherLeggings","0"
"4281539","1479","1","200","4","1479","item.general.cloth","f","0","1600","1","1","verstärkte kurze Lederbeinschienen","reinforced short leather leggings","","","1","reinforcedShortLeatherLeggings","20"
"4281536","1480","1","200","4","1480","item.general.cloth","f","0","2600","1","1","einfache Lederbeinschienen","simple leather leggings","","","1","simpleLeatherLeggings","30"
"4281537","1481","1","200","4","1481","item.general.cloth","f","0","7300","1","1","verstärkte Lederbeinschienen","reinforced leather leggings","","","1","reinforcedLeatherLeggings","50"
"4281558","1482","1","200","4","1482","item.general.cloth","f","0","11800","1","1","einfache kurze Fellhose","simple short fur trousers","","","1","simpleShortFurTrousers","60"
"4281559","1483","1","200","4","1483","item.general.cloth","f","0","26200","1","1","verstärkte kurze Fellhose","reinforced short fur trousers","","","1","reinforcedShortFurTrousers","80"
"4281581","1484","1","200","4","1484","item.general.cloth","f","0","50000","1","1","Fellhose der Morgenröte","fur trousers of dawn","","","1","furTrousersOfDawn","100"
"4281568","1485","1","200","4","1485","item.general.wood","f","0","1300","1","1","einfache kurze Schuppenbeinschienen","simple short scale greaves","","","1","simpleShortScaleGreaves","0"
"4281569","1486","1","200","4","1486","item.general.wood","f","0","1600","1","1","verstärkte kurze Schuppenbeinschienen","reinforced short scale greaves","","","1","reinforcedShortScaleGreaves","20"
"4281566","1487","1","200","4","1487","item.general.wood","f","0","2600","1","1","einfache Schuppenbeinschienen","simple scale greaves","","","1","simpleScaleGreaves","30"
"40704873","3733","1","30000","255","3733","\N","f","0","0","1","1","Kunstvoller Raumteiler","Fancy Room Divider","","","1","\N","0"
"39622763","3760","5000","30000","255","3760","item.doors","f","0","0","1","1","Tür","Door","","","1","\N","0"
"39670908","3783","1","30000","255","3783","item.id_2937_skeleton","f","0","0","1","1","Skelett","Skeleton","","","1","\N","0"
"40695816","3749","1","30000","255","3749","\N","f","0","0","1","1","Schneiderpuppe","Tailoring Doll","","","1","\N","0"
"41424812","3740","1","30000","255","3740","\N","f","0","0","1","1","Kunstvoller Raumteiler","Fancy Room Divider","","","1","\N","0"
"49538312","3800","5000","30000","255","3800","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"49538320","3806","5000","30000","255","3806","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"86683351","3840","1","30000","255","3840","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683355","3844","1","30000","255","3844","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683368","3855","1","30000","255","3855","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"4281567","1488","1","200","4","1488","item.general.wood","f","0","7300","1","1","verstärkte Schuppenbeinschienen","reinforced scale greaves","","","1","reinforcedScaleGreaves","50"
"86683361","3850","1","30000","255","3850","item.doors","f","0","0","1","1","Tür","Door","","","1","\N","0"
"86928245","3884","1","30000","255","3884","\N","f","0","0","1","1","Galmair Kommando Posten","Galmair Command Post","","","1","\N","0"
"89989028","3873","1","30000","255","3873","\N","f","0","0","1","1","Dreschplatz","Threshing Floor","","","1","\N","0"
"4281556","1489","1","200","4","1489","item.general.metal","f","0","11800","1","1","einfache kurze Kettenhose","simple chain trousers","","","1","simpleChainTrousers","60"
"4281557","1490","1","200","4","1490","item.general.metal","f","0","26200","1","1","verstärkte kurze Kettenhose","reinforced chain trousers","","","1","reinforcedChainTrousers","80"
"4281580","1491","1","200","4","1491","item.general.metal","f","0","50000","1","1","heilige Kettenhose","holy chain pants","","","1","holyChainPants","100"
"4281562","1492","1","200","4","1492","item.general.metal","f","0","1300","1","1","einfache kurze Eisenbeinschienen","simple short iron greaves","","","1","simpleShortIronGreaves","0"
"4281563","1493","1","200","4","1493","item.general.metal","f","0","1600","1","1","verstärkte kurze Eisenbeinschienen","reinforced short iron greaves","","","1","reinforcedShortIronGreaves","20"
"4281560","1494","1","200","4","1494","item.general.metal","f","0","2600","1","1","einfache Eisenbeinschienen","simple iron greaves","","","1","simpleIronGreaves","30"
"4281561","1495","1","200","4","1495","item.general.metal","f","0","7300","1","1","verstärkte Eisenbeinschienen","reinforced iron greaves","","","1","reinforcedIronGreaves","50"
"4379352","1496","1","200","4","1496","item.general.metal","f","0","11800","1","1","einfache Stahlbeinschienen","simple steel greaves","","","1","simpleSteelGreaves","60"
"4281564","1497","1","200","4","1497","item.general.metal","f","0","26200","1","1","verstärkte Stahlbeinschienen","reinforced steel greaves","","","1","reinforcedSteelGreaves","80"
"4281551","1512","1","120","4","1512","item.general.metal","f","0","30000","1","1","meisterhafte Stahlschuhe","master's steel shoes","","","1","mastersSteelShoes","100"
"4281531","1513","1","120","4","1513","item.general.metal","f","0","800","1","1","einfache Stahlschuhe","simple steel boots","","","1","simpleSteelBoots","10"
"4281532","1514","1","120","4","1514","item.general.metal","f","0","1500","1","1","verstärkte Stahlschuhe","reinforced steel boots","","","1","reinforcedSteelBoots","30"
"4281598","1515","1","120","4","1515","item.general.metal","f","0","2600","1","1","verkupferte Stahlschuhe","coppered steel boots","","","1","copperedSteelBoots","40"
"4281600","1516","1","120","4","1516","item.general.metal","f","0","4400","1","1","versilberte Stahlschuhe","silvered steel boots","","","1","silveredSteelBoots","50"
"4281599","1517","1","120","4","1517","item.general.metal","f","0","10800","1","1","vergoldete Stahlschuhe","gilded steel boots","","","1","gildedSteelBoots","70"
"4281552","1518","1","120","4","1518","item.general.metal","f","0","15700","1","1","Stahlstiefel des Paladins","paladin's steel boots","","","1","paladinsSteelBoots","80"
"4281622","1519","1","120","4","1519","item.general.metal","f","0","30000","1","1","Ritterstiefel der Flinkheit","knight boots of swiftness","","","1","knightBootsOfSwiftness","100"
"4281553","1520","1","120","4","1520","item.general.metal","f","0","800","1","1","Eisenstiefel","iron boots","","","1","ironBoots","0"
"3922443","1521","1","100","4","1521","item.general.metal","f","0","3300","1","1","Nagelkeule","nail club","","","1","nailClub","20"
"3926479","1522","1","100","4","1522","item.general.metal","f","0","8700","1","1","Kampfhammer","maul","","","1","maul","40"
"3926478","1523","1","100","4","1523","item.general.metal","f","0","35900","1","1","schwerer Hammer","heavy hammer","","","1","heavyHammer","70"
"3926475","1524","1","50","4","1524","item.general.metal","f","0","3300","1","1","scharfer Dolch","sharp dagger","","","1","sharpDagger","20"
"3926481","1525","1","200","4","1525","item.general.metal","f","0","4400","1","1","Flamberge","flamberge","","","1","flamberge","20"
"3926476","1526","1","200","4","1526","item.general.metal","f","0","11700","1","1","Claymore","claymore","","","1","claymore","40"
"3926474","1527","1","200","4","1527","item.general.metal","f","0","47900","1","1","Spaltaxt","cleaver axe","","","1","cleaverAxe","70"
"3926473","1528","1","200","4","1528","item.general.wood","f","0","4400","1","1","Novizenstab","novice's staff","","","1","novicesStaff","20"
"3926472","1529","1","200","4","1529","item.general.wood","f","0","11700","1","1","Adeptenstab","adepts's staff","","","1","adeptssStaff","40"
"3926477","1530","1","200","4","1530","item.general.wood","f","0","133300","1","1","Meisterstab","master's staff","","","1","mastersStaff","100"
"3926480","1531","1","100","4","1531","item.general.wood","f","0","3300","1","1","Reiterbogen","rider's bow","","","1","ridersBow","20"
"148440","1840","1","25","4","1840","\N","f","0","600","1","1000","Kupferkelch","copper goblet","","","1","copperGoblet","5"
"148441","1841","1","25","4","1841","item.drinks","f","0","420","1","1","Kupferkelch mit Wasser","copper goblet with water","","","1","copperGobletWithWater","0"
"148442","1842","1","25","4","1842","item.drinks","f","0","520","1","1","Kupferkelch mit Wein","copper goblet with wine","","","1","copperGobletWithWine","0"
"148443","1843","1","25","4","1843","item.drinks","f","0","480","1","1","Kupferkelch mit Met","copper goblet with mead","","","1","copperGobletWithMead","0"
"148444","1844","1","25","4","1844","item.drinks","f","0","440","1","1","Kupferkelch mit Cider","copper goblet with cider","","","1","copperGobletWithCider","0"
"148445","1853","1","25","4","1853","item.drinks","f","0","280","1","1","Silberkelch mit Met","silver goblet with mead","","","1","silverGobletWithMead","0"
